,resolutions_count,subdomains_count,dns_records_count,https_validity,ssl_exists
bddonair.com,1.0,1.0,0.0,43200,0
beartai.com,5.0,12.0,10.0,1570229232,1
beauty321.com,5.0,4.0,18.0,1579305599,1
beautymegashop.it,3.0,6.0,9.0,1573249389,1
becreativesystem.net,4.0,1.0,9.0,43200,0
bedahprinter.com,4.0,1.0,9.0,43200,0
bedpage.com,9.0,100.0,12.0,1584958023,1
bedroomproducersblog.com,7.0,3.0,9.0,1581638399,1
beeg.com,14.0,40.0,12.0,1610668799,1
beeline.ru,1.0,100.0,17.0,1623672000,1
beelivery.com,3.0,1.0,16.0,1580687999,1
beerpla.net,12.0,2.0,14.0,1582588799,1
befunky.com,8.0,29.0,18.0,1579449629,1
beggars.com,9.0,21.0,13.0,1577231999,1
behance.net,7.0,23.0,17.0,1575374400,1
behsazenergy.net,2.0,2.0,6.0,43200,0
beijing.fi,2.0,1.0,6.0,1626652799,1
beinmatch.com,89.0,1.0,7.0,43200,0
beinsports.com,204.0,55.0,11.0,1600689600,1
bekair.aero,1.0,6.0,0.0,43200,0
bellasante.com,3.0,4.0,8.0,1582632000,1
bellesa.co,5.0,15.0,13.0,1571702399,1
belmontplantation1857.com,4.0,1.0,0.0,43200,0
belonghome.com,22.0,0.0,16.0,1581768000,1
belonika.livejournal.com,11.0,1.0,11.0,1614945600,1
belosexo.com,117.0,2.0,7.0,1582675199,1
benchrestbulletin.net,3.0,2.0,8.0,43200,0
berkeley.edu,3.0,100.0,19.0,1608249599,1
bershka.net,152.0,2.0,11.0,1583409600,1
besoccer.com,2.0,50.0,10.0,1572393599,1
bestadbid.com,12.0,1.0,11.0,1570763875,1
bestasgold789.myshopify.com,0.0,1.0,0.0,43200,0
bestbizlocal.com,2.0,25.0,5.0,1573962857,1
bestdirtydates.com,1.0,1.0,5.0,43200,0
bestearthermometer.com,3.0,1.0,10.0,1581119999,1
bestgore.com,18.0,4.0,9.0,1582243199,1
bestgospellyrics.com,1.0,1.0,9.0,43200,0
bestrussia.tv,3.0,2.0,4.0,1567728345,1
bestsport.com.pl,2.0,2.0,8.0,43200,0
bestvpnrating.com,4.0,2.0,10.0,1577059199,1
bestwhois.org,11.0,3.0,0.0,43200,0
bestworldastrologer.com,1.0,5.0,0.0,43200,0
bet365.com,2.0,65.0,14.0,1612440000,1
betfashiontv.com,2.0,23.0,15.0,1619827199,1
betradar.com,91.0,100.0,10.0,1603970506,1
betterphoto.com,1.0,7.0,9.0,43200,0
bettinaequities.com,4.0,2.0,9.0,1574530262,1
bewitchingfiction.wordpress.com,1.0,0.0,0.0,43200,0
beyhiveofficial.weebly.com,2.0,1.0,0.0,43200,0
beyondmthfr.com,2.0,2.0,6.0,1570786729,1
bfmtv.com,85.0,100.0,13.0,1584180956,1
bfst.to,30.0,1.0,9.0,1592827200,1
bgfilm.net,1.0,1.0,0.0,43200,0
bhaskar.com,432.0,100.0,13.0,1575979200,1
biasrankings.com,1.0,1.0,0.0,43200,0
bibleask.org,2.0,2.0,9.0,1572208237,1
biblegateway.com,785.0,25.0,25.0,1600084800,1
bigclassicporn.com,1.0,1.0,4.0,43200,0
biggo.com.tw,13.0,13.0,12.0,1572830056,1
biglobe.ne.jp,2.0,100.0,9.0,1584878400,1
bigresource.com,3.0,23.0,11.0,1573397271,1
bikepacking.net,3.0,1.0,5.0,43200,0
bild.de,5.0,100.0,16.0,1575547200,1
bilgiegitim.com,1.0,1.0,7.0,1600473599,1
bilibili.com,25.0,100.0,12.0,1600420864,1
billboard.com,15.0,40.0,31.0,1574985599,1
billdesk.com,1.0,18.0,8.0,1620889670,1
binance.com,189.0,100.0,18.0,1582804800,1
binary1.website,1.0,1.0,4.0,43200,0
bing.com,4.0,100.0,13.0,1619815680,1
binomo.com,14.0,25.0,18.0,1599782399,1
biokal.com,1.0,4.0,10.0,1589587199,1
biotrust.com,5.0,100.0,8.0,1584705600,1
biqle.ru,101.0,6.0,8.0,1583020799,1
biqujia.com,7.0,2.0,5.0,43200,0
birchplace.com,4.0,30.0,5.0,1572428990,1
bitbucket.org,14.0,100.0,31.0,1587470400,1
bitly.com,9.0,61.0,26.0,1599566400,1
bitstodollars.com,2.0,1.0,4.0,43200,0
bjork.fr,1.0,2.0,9.0,1600387199,1
bkrs.info,4.0,3.0,5.0,1572427494,1
blackbeardiner.com,13.0,7.0,14.0,1571529599,1
blackboard.com,4.0,100.0,14.0,1633521600,1
blackvalorband.com,1.0,1.0,1.0,43200,0
blakes.com,3.0,42.0,13.0,1593000000,1
blasterparts.com,8.0,5.0,15.0,1576281599,1
bldaily.com,9.0,15.0,9.0,1581033599,1
bleacherreport.com,487.0,100.0,19.0,1614793443,1
blender.org,2.0,51.0,15.0,1571432967,1
bles.com,12.0,18.0,9.0,1581033599,1
blibli.com,5.0,100.0,22.0,1613865599,1
blic.rs,3.0,33.0,12.0,1598572799,1
blizzard.com,4.0,100.0,11.0,1605268800,1
blocket.se,6.0,37.0,15.0,1594209600,1
blog.ir,2.0,100.0,7.0,1567148125,0
blog.jp,2.0,100.0,4.0,1570330864,1
blog.me,2.0,100.0,4.0,1577966400,1
blogaboutwhatever.com,1.0,1.0,6.0,43200,0
blogfa.com,81.0,100.0,8.0,1583193599,1
blogger.com,126.0,70.0,13.0,1573489002,1
bloggeratlarge.com,9.0,6.0,11.0,1568165124,1
blogis.xyz,1.0,1.0,10.0,43200,0
blogmatica2009.wordpress.com,2.0,0.0,0.0,43200,0
blogofdoom.com,4.0,2.0,8.0,1579823999,1
blogsng.com,2.0,7.0,0.0,43200,0
blogspot.com,208.0,100.0,9.0,1573488389,1
bloodbowl-game.com,3.0,5.0,10.0,1610927999,1
bloomberg.com,8.0,100.0,16.0,1600171200,1
bloomfield.org,2.0,53.0,10.0,43200,0
blrbike.it,2.0,1.0,6.0,43200,0
bluebella.com,2.0,2.0,8.0,1581595200,1
blueheronoregon.com,6.0,1.0,20.0,1581595200,1
bluehost.com,9.0,100.0,16.0,1581811199,1
bluestacks.com,1000.0,54.0,18.0,1597579200,1
bluestacksguides.com,6.0,1.0,10.0,1592481600,1
bluewin.ch,6.0,100.0,12.0,1581158881,1
bluffchilldevices.bigcartel.com,0.0,0.0,0.0,43200,0
bmj.com,382.0,100.0,23.0,1581940800,1
bmo.com,382.0,100.0,26.0,1622314740,1
bmw-lebanon.com,2.0,3.0,6.0,1575462065,1
bnpads.com,2.0,5.0,9.0,1582156799,1
boatstogo.com,3.0,2.0,8.0,1609027199,1
bobaedream.co.kr,1.0,55.0,7.0,1587003994,1
bodymindlife.com,7.0,4.0,14.0,1574798745,1
boersenblatt.net,2.0,9.0,13.0,1610668799,1
bol.uol.com.br,8.0,96.0,5.0,1579608000,1
bola.com,227.0,12.0,16.0,1583496000,1
bola.net,2.0,16.0,15.0,1583465700,1
bolasport.com,65.0,11.0,7.0,1579348800,1
bolshoyvopros.ru,3.0,4.0,6.0,43200,0
bom.gov.au,3.0,100.0,15.0,43200,0
bonadea.org,4.0,1.0,11.0,1572173744,1
bonappetit.com,21.0,33.0,21.0,1596842798,1
bondora.com,8.0,7.0,11.0,1571659200,1
bongacams.com,18.0,100.0,19.0,1614902399,1
bongacams2.com,4.0,19.0,8.0,1602892799,1
bonsaioutlet.com,2.0,2.0,8.0,1586088000,1
bonyansystem.com,2.0,2.0,6.0,43200,0
book.tmall.com,43.0,0.0,0.0,43200,0
book118.com,11.0,100.0,8.0,1598875200,1
bookbaby.com,5.0,13.0,11.0,1621598400,1
bookbub.com,180.0,48.0,15.0,1600257600,1
booking.com,2.0,100.0,21.0,1574164800,1
bookmyshow.com,103.0,76.0,17.0,1593692885,1
bookofshadowsblog.wordpress.com,2.0,0.0,0.0,43200,0
bookretreats.com,7.0,10.0,15.0,1582113600,1
books.com.tw,2.0,79.0,7.0,1608508799,1
booksdescr.org,3.0,2.0,6.0,43200,0
bookyourroadtest.com,4.0,4.0,13.0,1576195199,1
boredpanda.com,25.0,16.0,10.0,1574589575,1
botany.one,1.0,1.0,7.0,1570791117,1
bottlekitchen.com,2.0,1.0,12.0,43200,0
bourse-aux-equipiers.com,2.0,5.0,14.0,1573117959,1
boutique-ascott.fr,2.0,2.0,0.0,43200,0
bovada.lv,33.0,42.0,11.0,1611399677,1
bowhunter.com,3.0,3.0,0.0,43200,0
box.com,10.0,100.0,22.0,1600084800,1
boxemotor.com,1.0,2.0,0.0,43200,0
boya-mic.com,3.0,2.0,4.0,43200,0
bozemantriathlon.com,2.0,1.0,6.0,1572696000,1
bpi.ir,11.0,41.0,9.0,1574485811,1
bpiexpressonline.com,1.0,6.0,7.0,1573214400,1
brabys.com,4.0,13.0,10.0,1571216772,1
bracketville.wordpress.com,5.0,1.0,0.0,43200,0
bradmehldau.com,1.0,1.0,5.0,1610826738,1
bradystreetflorist.com,2.0,1.0,7.0,43200,0
brainbuxa.com,7.0,5.0,15.0,43200,0
braininjurycanada.ca,5.0,1.0,9.0,1583107199,1
brainly.co.id,28.0,6.0,13.0,1582415999,1
brainly.com.br,20.0,8.0,12.0,1583279999,1
brainly.in,25.0,8.0,12.0,1570233599,1
brainonline.com,6.0,2.0,7.0,1580826786,1
brainyquote.com,16.0,16.0,15.0,1593604800,1
brandyuva.in,8.0,8.0,8.0,1581724799,1
brasilcontracorrupcao.com,3.0,1.0,11.0,43200,0
brasileuro.info,2.0,0.0,0.0,43200,0
brazzers.com,16.0,100.0,14.0,1582545600,1
brazzersnetwork.com,13.0,17.0,11.0,1582545600,1
brazzerssurvey.com,1.0,1.0,11.0,1610625600,1
breedeninsurance.com,2.0,4.0,11.0,43200,0
breitbart.com,2.0,31.0,8.0,1593302399,1
bremtown.com,3.0,5.0,11.0,1573024722,1
briansweet.me,5.0,1.0,0.0,43200,0
brickyates.com,1.0,1.0,0.0,43200,0
brightside.me,4.0,6.0,16.0,1581849638,1
brightspace.com,22.0,100.0,13.0,1589889600,1
britannica.com,9.0,82.0,9.0,1597967999,1
britishairways.com,1.0,26.0,10.0,1581638398,1
britsafe.org,10.0,20.0,11.0,1627560000,1
brmemc.net,2.0,12.0,7.0,43200,0
brno-airport.cz,2.0,1.0,5.0,43200,0
brothermodels.com,3.0,1.0,11.0,1568243913,1
brownsautoworld.com,1.0,1.0,6.0,1569348134,1
browsergames2019.com,8.0,1.0,10.0,1581422400,1
brutalablommor.se,5.0,1.0,0.0,43200,0
brutlaw.com,3.0,4.0,8.0,1569023999,1
brv.com,5.0,2.0,14.0,1572558800,1
bs.to,11.0,8.0,4.0,1612051199,1
bsh.me,3.0,3.0,7.0,43200,0
bt.co,272.0,29.0,7.0,43200,0
btdx8.com,11.0,4.0,4.0,1578873599,1
btkitty.pet,5.0,1.0,7.0,1594036800,1
btlestetyka.pl,3.0,1.0,6.0,1573944433,1
btolat.com,75.0,18.0,17.0,1582243199,1
bu.edu,2.0,100.0,14.0,43200,0
bubbleshandcarwash.co.uk,2.0,1.0,7.0,43200,0
budget.com,201.0,49.0,14.0,1601640000,1
budsgunshop.com,4.0,8.0,8.0,1615933200,1
buenaparkhonda.net,168.0,1.0,11.0,1572480311,1
buffalorange.com,1.0,3.0,5.0,43200,0
buffer.com,95.0,38.0,20.0,1571615999,1
bugoutbagacademy.com,16.0,2.0,16.0,1579737599,1
buildyouronline.com,5.0,9.0,10.0,1575122375,1
bukalapak.com,19.0,87.0,22.0,1617580799,1
bulavtoracingteam.info,7.0,1.0,7.0,43200,0
bulbagarden.net,5.0,24.0,10.0,1571486400,1
bulkweedinbox.com,13.0,2.0,8.0,1588852800,1
bulldogsecure.com,2.0,2.0,8.0,1579823999,1
business.site,1.0,100.0,8.0,1571682120,1
businessformtemplate.com,2.0,2.0,5.0,1574403844,1
businessinsider.com,13.0,100.0,30.0,1606876038,1
businesstoday.com.tw,75.0,20.0,9.0,1573992000,1
businessweekly.com.tw,2.0,55.0,14.0,1622025181,1
businessyab.com,6.0,4.0,6.0,1573589673,1
bustle.com,403.0,29.0,25.0,1595603964,1
butterflyscurse.stream,3.0,1.0,13.0,1580860799,1
buttmagazine.com,1.0,6.0,11.0,43200,0
buy.tmall.com,194.0,6.0,3.0,1573630568,1
buy123.com.tw,23.0,25.0,13.0,1581033599,1
buybacktronics.com,4.0,2.0,14.0,1582847999,1
buyee.jp,170.0,39.0,9.0,1603344302,1
buyforexonline.com,2.0,8.0,0.0,43200,0
buzzfeed.com,1000.0,100.0,26.0,1591099200,1
buzzfeednews.com,19.0,3.0,19.0,1575743074,1
buzzporn.net,1.0,6.0,8.0,1570406399,1
buzzwebzine.fr,19.0,9.0,10.0,1571749115,1
bytefence.com,526.0,62.0,24.0,1573473600,1
bytelix.com,3.0,1.0,0.0,43200,0
bytemovies.com,2.0,1.0,7.0,1583107199,1
ca.gov,4.0,100.0,18.0,1585267199,1
caboucadin.com,1.0,1.0,7.0,1574430158,1
cacharrerosdelaweb.com,8.0,5.0,8.0,1575979200,1
caeai.com,2.0,2.0,10.0,1573408932,1
caf.fr,3.0,100.0,13.0,1595678400,1
cafe24.com,2.0,100.0,8.0,1605139199,1
cafebazaar.ir,4.0,62.0,10.0,1594718464,1
cafetur.com,2.0,13.0,12.0,1597147200,1
cafewell.com,226.0,36.0,17.0,1591099200,1
cairnproject.org,3.0,1.0,12.0,1572047999,1
cairodar.com,36.0,6.0,10.0,1578441599,1
caixa.gov.br,8.0,100.0,11.0,1583798399,1
caixabank.es,6.0,85.0,22.0,1574899199,1
calameo.com,2.0,37.0,12.0,1624579199,1
calculator.net,2.0,7.0,6.0,1602429182,1
caleyarboroughhonda.com,3.0,2.0,9.0,1574033763,1
calismadunyasi.com,3.0,4.0,6.0,1567382399,0
calledtoflag.com,1.0,1.0,9.0,1572739199,1
cam4.com,17.0,100.0,12.0,1633824000,1
cameraprive.com,5.0,24.0,10.0,1606219200,1
campingamsterdam.com,1.0,2.0,11.0,1572912268,1
camwithher.com,1.0,12.0,15.0,1569475868,1
canada.ca,9.0,100.0,21.0,1601405652,1
canadensys.net,4.0,12.0,9.0,1576713599,1
canadianfiberoptics-my.sharepoint.com,0.0,0.0,0.0,43200,0
canadianrewards.org,5.0,1.0,11.0,43200,0
canadianstranger.wordpress.com,0.0,0.0,0.0,43200,0
canalrcn.com,4.0,54.0,7.0,43200,0
cannabiscouponcodes.com,18.0,2.0,7.0,1596018027,1
canva.com,15.0,68.0,26.0,1596369600,1
car.tmall.com,62.0,0.0,8.0,43200,0
caratlondon.com,6.0,5.0,7.0,1581940800,1
carcc.net,4.0,1.0,7.0,43200,0
cardgameblog.com,2.0,0.0,0.0,43200,0
cardinalcommerce.com,3.0,100.0,11.0,1594598399,1
careerage.com,1.0,50.0,12.0,1577692037,1
careers360.com,14.0,100.0,15.0,1590580800,1
careersinpsychology.co.uk,3.0,1.0,0.0,43200,0
carfax.com,4.0,81.0,13.0,1583841600,1
cargurus.com,7.0,87.0,17.0,1611230400,1
caribbeancom.com,2.0,33.0,11.0,43200,0
cariera.co,3.0,5.0,0.0,43200,0
carlberry.co.uk,3.0,1.0,0.0,43200,0
carlsonfh.com,10.0,2.0,7.0,1571918400,1
carmax.com,6.0,100.0,12.0,1619740800,1
carnegiefoundation.org,10.0,27.0,11.0,1573738819,1
carousell.com,13.0,37.0,18.0,1596326400,1
carstory.com,310.0,14.0,17.0,1582804800,1
cartoq.com,3.0,11.0,16.0,1573930958,1
cartrawler.com,1.0,100.0,11.0,1629201600,1
carview.co.jp,5.0,38.0,10.0,1576162740,1
caseificioilfiorino.it,2.0,2.0,8.0,43200,0
cashurdrive.com,2.0,9.0,11.0,1568246399,1
casinobonustoponline.rocks,2.0,0.0,0.0,43200,0
castbox.com,3.0,1.0,0.0,43200,0
castle-engine.io,3.0,3.0,10.0,1582761599,1
castroom.net,3.0,4.0,0.0,43200,0
catchpriority.weebly.com,2.0,1.0,0.0,43200,0
catholichealthinitiatives.org,3.0,1.0,10.0,43200,0
cattelecom.com,3.0,100.0,11.0,43200,0
cavempt.com,4.0,1.0,15.0,1625832000,1
cayxanh24h.com,1.0,2.0,8.0,43200,0
cb01.green,10.0,1.0,8.0,43200,0
cbslocal.com,9.0,100.0,19.0,1574148633,1
cbsnews.com,3.0,90.0,18.0,1603368000,1
ccavenue.com,1.0,100.0,19.0,1589371200,1
cccexams.com,1.0,1.0,0.0,43200,0
ccleaner.com,82.0,15.0,21.0,1596843490,1
ccm.net,443.0,41.0,20.0,1596801600,1
ccn.com,30.0,12.0,14.0,1624492799,1
cctv.com,1.0,100.0,9.0,1587779475,1
cda.pl,7.0,100.0,8.0,1582502399,1
cdc.gov,2.0,100.0,13.0,1575727051,1
cdiscount.com,3.0,100.0,28.0,1583625599,1
cdm.me,9.0,26.0,14.0,1574899199,1
cdnctrl.com,1.0,7.0,6.0,43200,0
cdnondemand.org,4.0,1.0,7.0,1603411199,1
ceconline.com,1.0,16.0,7.0,43200,0
cefarm24.pl,3.0,4.0,6.0,1574540529,1
celebritygay.com,12.0,1.0,8.0,1582156799,1
celebrityinsider.org,14.0,4.0,9.0,1590408000,1
celeritascdn.com,4.0,1.0,7.0,1603411199,1
centralacademy.ac.in,2.0,3.0,12.0,1568419199,1
centralohiocounseling.com,1.0,1.0,7.0,1574121599,1
centrum24.pl,3.0,100.0,7.0,1567858078,1
cepsa.com,1.0,25.0,10.0,1596024000,1
cermik.cz,1.0,2.0,0.0,43200,0
cfssaskatoon.sk.ca,2.0,3.0,7.0,1568591999,1
cfts1tifqr.com,4.0,1.0,9.0,1574755867,1
chambre-syndicale-sophrologie.fr,5.0,2.0,0.0,43200,0
champion.gg,51.0,52.0,9.0,1583279999,1
championat.com,9.0,83.0,18.0,1609848000,1
championsbet.net,2.0,11.0,10.0,1610409599,1
champlainbank.com,2.0,3.0,13.0,1617019200,1
chandao.co.uk,1.0,1.0,0.0,43200,0
channelmyanmar.org,35.0,1.0,7.0,1583539199,1
charlottesweb.com,8.0,9.0,16.0,1615156315,1
charterschoolpartners.com,2.0,6.0,7.0,1628856000,1
chase.com,9.0,100.0,33.0,1584794855,1
chasingplaces.com,9.0,14.0,9.0,1574467199,1
chatokenhack.com,3.0,4.0,9.0,1579176000,1
chatsmedfordele.com,2.0,1.0,7.0,43200,0
chatwork.com,557.0,72.0,18.0,1573387200,1
cheaa.com,2.0,44.0,7.0,43200,0
cheapoair.com,136.0,36.0,25.0,1621339200,1
cheatautomation.com,8.0,6.0,8.0,1579564799,1
chebanca.it,1.0,49.0,7.0,1613468263,1
checklifeline.org,3.0,3.0,8.0,43200,0
chefsresource.com,5.0,2.0,4.0,1573779889,1
chegg.com,353.0,100.0,16.0,1577534400,1
chem960.com,2.0,28.0,8.0,1565183266,0
cheveux-boucles.com,1.0,2.0,0.0,43200,0
chezacash.com,9.0,19.0,10.0,1581638399,1
chibogrestaurant.com,1.0,1.0,8.0,1582632000,1
chicagotribune.com,6.0,100.0,21.0,1595937600,1
childrensdentalvillage.net,2.0,2.0,0.0,43200,0
chimicamo.org,9.0,2.0,8.0,1595173355,1
chinachugui.com,7.0,100.0,15.0,1627041600,1
chinadaily.com.cn,3.0,100.0,9.0,1582224295,1
chinamaps.info,5.0,2.0,5.0,1569215024,1
chinatimes.com,6.0,100.0,18.0,1573948799,1
chingonatv.com,8.0,1.0,8.0,1576799999,1
chip.de,163.0,100.0,17.0,1594814400,1
chiphell.com,8.0,5.0,5.0,1580126400,1
chiromu.net,4.0,1.0,8.0,1583064000,1
chnage.org,5.0,3.0,6.0,43200,0
chomikuj.pl,6.0,100.0,8.0,1571615999,1
choosenissan.ca,2.0,1.0,6.0,1572284963,1
chordify.net,4.0,12.0,13.0,1579305599,1
chosun.com,4.0,100.0,11.0,1624190400,1
chouftv.ma,6.0,28.0,13.0,1573430399,1
chrisbrownworld.com,13.0,15.0,8.0,1572652799,1
christiandelrosso.org,2.0,2.0,0.0,43200,0
christiansanderstenor.com,4.0,1.0,13.0,1572896122,1
chron.com,2.0,100.0,19.0,1570498951,1
cian.ru,20.0,100.0,27.0,1583366399,1
cibercuba.com,18.0,12.0,23.0,1579651199,1
cicakslavka.wordpress.com,2.0,1.0,0.0,43200,0
cifraclub.com.br,7.0,23.0,14.0,1572395717,1
cigar.com,3.0,15.0,12.0,1588334400,1
cima4u.tv,19.0,8.0,9.0,1582415999,1
cimaclub.com,87.0,3.0,6.0,1571788799,1
cindypotvin.com,3.0,19.0,6.0,43200,0
cine-de-literatura.com,4.0,1.0,15.0,1572456971,1
cinecalidad.to,144.0,1.0,7.0,1591272000,1
cinefilmesonline.net,19.0,4.0,8.0,43200,0
cinefuse.com,6.0,2.0,0.0,43200,0
cinescondite.com,14.0,2.0,16.0,1594987200,1
cinetrafic.fr,2.0,12.0,12.0,1570968447,1
ciphet.in,3.0,7.0,7.0,43200,0
circultural.com,606.0,100.0,6.0,1592654400,1
cisco.com,3.0,100.0,19.0,1575757680,1
cistepc.cz,2.0,1.0,8.0,1571108283,1
citationmachine.net,1000.0,12.0,15.0,1582804800,1
citethisforme.com,91.0,11.0,12.0,43200,0
citrusdesiporn.com,1.0,11.0,4.0,1572062501,1
citscq.com,3.0,6.0,8.0,1610755199,1
citymarket.com,2.0,16.0,10.0,43200,0
cityofmesquite.com,8.0,16.0,10.0,1581206399,1
civicforums.com,3.0,1.0,13.0,1581422400,1
civicjobs.ca,8.0,1.0,9.0,1575158399,1
cjhellodirect.com,1.0,5.0,4.0,1571387719,1
clarin.com,3.0,100.0,13.0,1593086400,1
clashroiddl.wordpress.com,0.0,1.0,0.0,43200,0
classicmagazines.co.uk,4.0,7.0,7.0,1571925274,1
classicpopmag.com,3.0,1.0,0.0,43200,0
cleanandleanrevolution.com,2.0,2.0,0.0,43200,0
clearhaircare.com,3.0,7.0,9.0,1584880558,1
clermontauditor.org,1.0,21.0,6.0,43200,0
clevelandgolf.com,4.0,18.0,10.0,1594247301,1
clevermate.fr,2.0,9.0,14.0,1572860552,1
clevermovegames.com,2.0,2.0,6.0,1570860772,1
click-and-date-now.com,3.0,1.0,5.0,1569290981,1
click-now-on.me,4.0,100.0,6.0,1596094944,1
click.uz,2.0,12.0,7.0,43200,0
clickbank.com,5.0,100.0,11.0,1586174400,1
clickfh.com,23.0,2.0,9.0,1571486400,1
clickfunnels.com,17.0,100.0,23.0,1583193599,1
clickopop1000.com,3.0,0.0,6.0,1572627395,1
clicktripz.com,900.0,45.0,20.0,43200,0
clien.net,4.0,14.0,11.0,1580515199,1
clim-planete.com,2.0,2.0,10.0,1591747199,1
clips4sale.com,56.0,100.0,14.0,1609934400,1
clipseksi.com,8.0,3.0,10.0,1571572800,1
clockshark.com,1.0,5.0,12.0,1591315199,1
clodomirovilaunsihuay.weebly.com,2.0,1.0,0.0,43200,0
closeenoughengineering.com,2.0,1.0,8.0,43200,0
closerscafe.com,2.0,2.0,0.0,43200,0
cloud4africa.net,6.0,21.0,9.0,1575288000,1
clozemaster.com,3.0,5.0,8.0,1601160051,1
clubglow.com,2.0,6.0,7.0,43200,0
clubhd4you.net,4.0,2.0,8.0,43200,0
clubic.com,7.0,80.0,18.0,1571346017,1
clubmatestravel-my.sharepoint.com,0.0,0.0,0.0,43200,0
clubroadster.net,4.0,2.0,8.0,1573744489,1
clubtechnical.com,4.0,3.0,8.0,1577577599,1
cmsk1979.com,1.0,2.0,4.0,43200,0
cnbeta.com,6.0,11.0,10.0,1610323199,1
cnccookbook.com,3.0,10.0,16.0,1572416803,1
cncqiang.tmall.com,0.0,0.0,0.0,43200,0
cnn.com,12.0,100.0,54.0,1585370084,1
cnnic.cn,3.0,69.0,12.0,1597060800,1
cnnindonesia.com,5.0,21.0,17.0,1568980800,1
coachmag.co.uk,1.0,11.0,11.0,1567727999,1
coastlinekratom.com,5.0,2.0,10.0,1573560000,1
cobrainsurancehq.com,1.0,1.0,8.0,1573129723,1
cochranfirm.com,5.0,6.0,9.0,1569802551,1
cocukyeri.com,1.0,5.0,7.0,1580817600,1
codecademy.com,342.0,40.0,13.0,1571270399,1
codecanyon.net,208.0,24.0,15.0,1595332800,1
codepen.io,52.0,47.0,14.0,1586088000,1
codeproject.com,2.0,26.0,16.0,1570883559,1
codetd.com,6.0,3.0,8.0,1582847999,1
codigonexo.com,3.0,3.0,8.0,43200,0
codingstartups.com,1.0,1.0,7.0,43200,0
coinbase.com,11.0,65.0,25.0,1583323200,1
coinmarketcap.com,18.0,22.0,21.0,1575590399,1
coldclimatechange.com,1.0,2.0,6.0,1574121599,1
colegialas-xxx.com,13.0,4.0,8.0,43200,0
colinsenner.com,3.0,1.0,7.0,1581638399,1
college-scholarships.com,5.0,1.0,6.0,1622749955,1
collegedunia.com,28.0,18.0,15.0,1595721599,1
collinsdictionary.com,4.0,8.0,18.0,1599048000,1
colombiacasino.co,1.0,1.0,5.0,1573553526,1
colorado.edu,2.0,100.0,12.0,1611791999,1
colorlib.com,8.0,6.0,11.0,1578268799,1
colourpop.com,9.0,4.0,20.0,1582718400,1
columbia.edu,2.0,100.0,16.0,1579478399,1
columbiaspectator.com,7.0,14.0,15.0,43200,0
comandotorrents.com,100.0,3.0,8.0,1585051200,1
combinacionganadora.com,2.0,22.0,8.0,1579219199,1
comicbook.com,153.0,16.0,18.0,1592913600,1
comindware.com,1.0,17.0,8.0,1579996799,1
commank.pro,5.0,1.0,9.0,1574087124,1
commcarehq.org,6.0,25.0,4.0,1574897842,1
commentcamarche.net,1.0,100.0,20.0,1573471965,1
commentrooterandroid.pro,2.0,1.0,7.0,1581379199,1
commerzbank.de,1.0,100.0,13.0,1624961102,1
comoestamos.com,1.0,1.0,8.0,43200,0
compagnie-bicarbonate.com,3.0,5.0,7.0,1597597848,1
complex.com,19.0,100.0,22.0,1592082625,1
compostadores.com,2.0,1.0,9.0,43200,0
comptoirbelge.fr,1.0,1.0,7.0,43200,0
computershopegypt.com,3.0,3.0,8.0,1582761599,1
comuniazo.com,1.0,4.0,13.0,1594598399,1
concordiagaming.com,9.0,3.0,14.0,1572525775,1
concursolutions.com,261.0,100.0,14.0,1579003200,1
condize.net,6.0,2.0,9.0,43200,0
confetti-cones.co.uk,10.0,3.0,15.0,1572696000,1
congobet.net,2.0,1.0,13.0,1569369599,1
conservatoires-de-france.com,3.0,1.0,9.0,1572503902,1
consigliesalute.com,3.0,2.0,9.0,1572503328,1
consolis.com,4.0,23.0,11.0,1571910329,1
consoupow.com,2.0,0.0,9.0,1569196799,1
constantcontact.com,2.0,100.0,21.0,1582387805,1
constintptr.com,6.0,0.0,10.0,1582329599,1
consultant.ru,8.0,100.0,14.0,1572350400,1
consumerreports.org,704.0,59.0,12.0,1600473599,1
contactlensking.com,1.0,8.0,6.0,1633780800,1
container-solutions.com,4.0,9.0,17.0,1571201727,1
contessajewall.com,2.0,5.0,0.0,43200,0
contratandoprofessores.com,39.0,1.0,6.0,1601160051,1
convert.com,4.0,22.0,14.0,1570746183,1
convertdoconline.com,4.0,1.0,12.0,1574424000,1
cookiedelivery.com,4.0,11.0,10.0,1599075628,1
cookpad.com,35.0,74.0,21.0,1586952000,1
coolmathgames.com,14.0,33.0,17.0,1598721572,1
coolmathgameskids.com,4.0,1.0,8.0,1574557728,1
coopervision.ca,1.0,4.0,13.0,1576958761,1
coralvita.co,4.0,1.0,0.0,43200,0
cornell.edu,8.0,100.0,15.0,1583971199,1
coroperseveranza.it,4.0,1.0,0.0,43200,0
corriere.it,3.0,100.0,11.0,43200,0
cosmo.ru,7.0,61.0,8.0,1571814823,1
cosmodromemag.com,2.0,1.0,5.0,43200,0
costco.com,2.0,100.0,15.0,43200,0
coub.com,11.0,38.0,16.0,1590408000,1
countcalculate.com,1.0,6.0,9.0,43200,0
coupons.com,3.0,100.0,18.0,1609018997,1
coursera.org,1000.0,96.0,28.0,1571659200,1
coverfire.com,1.0,5.0,10.0,1575121285,1
